timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,label
1677725984.403697,-9.02,1.91,2.65,0.07,-0.12,0.01,1
1677725984.4305713,-9.07,2.08,2.77,0.08,-0.12,0.03,1
1677725984.4532282,-9.22,2.09,2.8,0.08,-0.1,0.02,1
1677725984.4841115,-9.33,2.17,2.83,0.05,-0.1,-0.01,1
1677725984.5051143,-9.21,2.01,2.77,0.06,-0.1,-0.02,1
1677725984.5376782,-9.28,1.91,2.7,0.07,-0.13,0.01,1
1677725984.5600288,-9.16,1.92,2.83,0.1,-0.13,0.03,1
1677725984.597028,-9.34,2.13,2.82,0.08,-0.12,0.02,1
1677725984.6205544,-9.34,2.25,2.9,0.07,-0.12,0.0,1
1677725984.6487515,-8.87,1.83,2.72,0.08,-0.11,0.03,1
1677725984.6882577,-9.04,2.15,2.75,0.09,-0.08,0.03,1
1677725984.7183323,-9.38,2.06,2.89,0.09,-0.11,0.04,1
1677725984.7434444,-9.2,2.07,2.83,0.09,-0.13,0.02,1
1677725984.7658522,-9.07,2.06,2.83,0.09,-0.11,0.02,1
1677725984.7995615,-9.39,2.33,3.04,0.07,-0.11,0.03,1
1677725984.8230157,-9.44,2.18,2.92,0.06,-0.13,0.02,1
1677725984.8455293,-9.06,1.97,2.78,0.07,-0.12,0.01,1
1677725984.8710496,-9.11,1.97,2.82,0.06,-0.11,0.02,1
1677725984.8976338,-9.38,2.0,2.75,0.07,-0.11,0.03,1
1677725984.9286256,-9.39,1.99,2.81,0.07,-0.14,0.03,1
1677725984.970888,-9.07,1.9,2.81,0.07,-0.14,0.03,1
1677725984.9970202,-9.12,1.96,2.86,0.08,-0.11,0.02,1
1677725985.0197732,-9.89,2.16,2.87,0.05,-0.21,0.03,1
1677725985.0428593,-9.47,2.05,2.9,0.04,-0.29,0.02,1
1677725985.0640793,-8.83,1.7,2.66,0.04,-0.22,0.04,1
1677725985.0942848,-9.04,1.78,2.59,0.08,-0.11,0.05,1
1677725985.1168306,-9.61,1.96,2.55,0.09,-0.09,0.11,1
1677725985.141295,-10.21,2.08,2.58,0.04,-0.13,0.26,1
1677725985.1613846,-10.72,1.94,2.42,0.03,-0.12,0.34,1
1677725985.194123,-11.37,2.54,2.43,-0.11,0.02,0.51,1
1677725985.2148998,-12.07,2.24,2.54,-0.18,0.15,0.58,1
1677725985.238098,-15.76,0.99,3.09,-0.53,0.33,0.46,1
1677725985.28206,-17.26,-0.48,3.04,-0.5,0.19,0.47,1
1677725985.309708,-19.61,-2.42,3.74,0.32,-0.71,0.66,1
1677725985.3412516,-19.61,1.68,6.93,0.99,-2.69,0.99,1
1677725985.3642762,-19.61,1.22,8.81,0.81,-4.36,0.73,1
1677725985.3941536,-19.61,1.8,10.5,1.01,-4.36,-0.31,1
1677725985.4146707,-19.61,3.47,12.3,0.81,-4.36,-0.89,1
1677725985.4382443,-13.82,0.53,15.59,-0.1,-4.36,-1.92,1
1677725985.4729242,-7.25,1.07,17.19,-0.45,-4.36,-1.68,1
1677725985.495491,-2.63,-0.36,15.32,-0.43,-4.36,-1.69,1
1677725985.520697,7.71,0.26,11.77,-0.84,-4.36,-2.32,1
1677725985.545059,11.61,1.57,7.17,-1.08,-4.36,-1.79,1
1677725985.5701916,17.86,1.31,1.72,-1.8,-4.36,-0.99,1
1677725985.6106784,16.38,-0.58,-1.38,-2.01,-3.79,-1.19,1
1677725985.6408122,18.81,-4.08,-4.95,-0.94,-1.52,-0.61,1
1677725985.6724775,16.25,-2.92,-6.36,-0.32,1.03,-0.23,1
1677725985.6953995,15.33,-2.88,-5.82,0.26,3.32,-0.51,1
1677725985.717621,10.77,-2.76,-4.7,0.9,4.36,-0.46,1
1677725985.7445722,10.0,-3.21,-3.32,1.37,4.36,-0.02,1
1677725985.78183,8.37,-3.46,-0.81,1.88,4.36,0.42,1
1677725985.814751,-2.38,-0.37,8.76,2.37,4.36,1.17,1
1677725985.83914,-19.61,8.43,7.72,1.42,4.36,-0.17,1
1677725985.893946,-11.69,3.38,1.21,0.13,4.12,0.3,1
1677725985.9349782,-13.27,0.97,1.23,0.19,3.61,2.07,1
1677725985.9545224,-16.19,1.18,2.24,0.12,3.65,0.82,1
1677725986.0017152,-19.61,-0.13,1.55,-0.29,1.62,0.03,1
1677725986.0286512,-15.12,1.44,1.4,-0.0,1.02,-0.14,1
1677725986.051504,-13.52,-0.22,0.57,0.01,0.69,-0.25,1
1677725986.0856187,-13.75,0.09,0.65,0.03,0.61,-0.28,1
1677725986.118432,-12.87,0.38,0.71,0.12,0.23,-0.29,1
1677725986.14089,-10.79,1.01,0.8,0.09,0.14,-0.19,1
1677725986.166495,-10.53,1.11,0.89,0.06,0.1,-0.08,1
1677725986.2053504,-11.53,1.11,1.03,0.13,-0.17,-0.03,1
1677725986.2351472,-10.49,1.22,0.97,0.09,-0.29,-0.02,1
1677725986.2557647,-8.96,1.62,0.79,0.06,-0.11,-0.17,1
1677725986.2810428,-8.8,1.59,0.89,0.02,-0.04,-0.11,1
1677725986.3033063,-9.82,1.33,0.93,0.02,-0.08,-0.05,1
1677725986.3328614,-9.19,1.28,0.99,0.02,-0.21,0.05,1
1677725986.356611,-8.99,1.2,0.91,0.05,-0.12,0.02,1
1677725986.3907642,-9.55,1.3,0.97,0.07,0.03,-0.02,1
1677725986.41285,-10.14,1.4,0.98,0.06,0.0,-0.0,1
1677725986.4439368,-9.94,1.16,1.03,0.05,-0.2,-0.02,1
1677725986.4856896,-9.24,0.94,0.89,0.08,-0.14,-0.04,1
1677725986.5157022,-9.73,1.28,1.0,0.13,-0.03,-0.07,1
1677725986.5390563,-9.43,1.16,0.96,0.11,-0.13,0.01,1
1677725986.5729866,-9.33,1.4,0.91,0.11,-0.09,0.02,1
1677725986.593863,-9.58,1.51,1.02,0.08,-0.03,-0.03,1
1677725986.6248224,-9.79,1.24,0.99,0.09,-0.09,-0.02,1
1677725986.6471262,-9.48,1.4,1.09,0.11,-0.1,-0.01,1
1677725986.679188,-9.31,1.36,1.15,0.09,-0.06,-0.01,1
1677725986.701752,-9.43,1.3,1.09,0.09,-0.04,-0.03,1
1677725986.735471,-9.7,1.29,1.04,0.08,-0.05,-0.01,1
1677725986.7749078,-9.68,1.43,1.13,0.1,-0.09,-0.0,1
1677725986.8056967,-9.84,1.57,1.25,0.07,-0.08,-0.02,1
1677725986.8332691,-9.57,1.44,1.24,0.05,-0.09,-0.02,1
1677725986.8614664,-9.36,1.3,1.2,0.06,-0.06,-0.0,1
1677725986.8845763,-9.76,1.49,1.33,0.06,-0.07,0.02,1
1677725986.9088013,-9.84,1.54,1.42,0.06,-0.09,0.01,1
1677725986.935771,-9.69,1.4,1.34,0.04,-0.11,-0.0,1
1677725986.96084,-9.35,1.27,1.3,0.06,-0.08,-0.02,1
1677725986.9915211,-9.7,1.25,1.24,0.07,-0.09,-0.01,1
1677725987.0206945,-9.55,1.16,1.28,0.07,-0.09,0.01,1
1677725987.062388,-9.68,1.41,1.36,0.09,-0.08,0.02,1
1677725987.088347,-9.89,1.52,1.45,0.08,-0.12,-0.0,1
1677725987.1099434,-9.63,1.57,1.38,0.06,-0.14,-0.01,1
1677725987.1309206,-9.33,1.35,1.31,0.06,-0.12,-0.02,1
1677725987.1542392,-9.38,1.25,1.27,0.08,-0.11,-0.02,1
1677725987.1837835,-9.59,1.47,1.39,0.08,-0.13,0.0,1
1677725987.2095528,-9.48,1.5,1.29,0.07,-0.12,0.0,1
1676015961.0210674,-5.56,3.0,-6.85,-0.38,-0.76,-0.11,2
1676015961.057953,-4.58,2.58,-7.05,-0.39,-0.74,-0.1,2
1676015961.0851016,-5.34,2.24,-7.17,-0.07,-0.2,0.08,2
1676015961.1178536,-4.98,2.15,-7.33,0.02,-0.17,0.05,2
1676015961.1539338,-4.93,2.14,-7.3,0.04,-0.14,0.05,2
1676015961.1966686,-5.39,2.83,-7.1,0.12,-0.11,0.02,2
1676015961.228048,-5.24,2.72,-7.08,0.11,-0.12,0.02,2
1676015961.29381,-5.39,3.13,-7.12,0.11,-0.06,0.02,2
1676015961.3210292,-5.66,2.9,-7.13,0.06,-0.1,0.04,2
1676015961.3479128,-5.34,2.4,-7.23,0.11,-0.04,-0.02,2
1676015961.381606,-5.84,3.0,-7.06,0.09,-0.08,0.01,2
1676015961.4146445,-5.78,2.94,-7.13,0.07,-0.14,0.01,2
1676015961.4424517,-5.32,2.7,-7.28,0.09,-0.09,-0.04,2
1676015961.4840543,-5.37,2.87,-7.14,0.13,-0.07,-0.04,2
1676015961.5143476,-5.52,3.18,-7.05,0.09,-0.12,0.05,2
1676015961.590021,-5.74,3.0,-7.1,0.04,-0.12,0.01,2
1676015961.6284883,-5.61,2.87,-7.2,0.06,-0.11,-0.02,2
1676015961.6649196,-5.61,3.01,-7.02,0.07,-0.15,0.0,2
1676015961.6976712,-5.29,2.84,-7.03,0.07,-0.14,0.04,2
1676015961.7308738,-5.63,2.94,-7.05,0.05,-0.14,0.04,2
1676015961.758677,-5.34,2.81,-7.05,0.08,-0.11,-0.01,2
1676015961.7847686,-5.38,2.76,-7.02,0.07,-0.1,0.02,2
1676015961.8079233,-5.72,2.84,-7.06,0.07,-0.15,0.03,2
1676015961.84157,-5.33,2.72,-7.02,0.07,-0.14,0.01,2
1676015961.8957283,-5.44,2.77,-7.1,0.09,-0.13,0.02,2
1676015961.9202237,-5.5,2.96,-7.05,0.09,-0.17,-0.02,2
1676015961.9453795,-5.23,3.06,-7.05,0.08,-0.13,-0.01,2
1676015961.968013,-5.59,2.79,-7.13,0.05,-0.12,0.04,2
1676015961.9917736,-5.52,2.86,-7.1,0.07,-0.12,0.03,2
1676015962.0118864,-5.67,2.79,-7.15,0.05,-0.12,0.05,2
1676015962.043675,-5.55,2.77,-7.09,0.06,-0.12,0.03,2
1676015962.0670774,-5.6,2.73,-7.06,0.09,-0.14,-0.01,2
1676015962.0913708,-5.16,2.72,-7.01,0.09,-0.14,0.02,2
1676015962.1197486,-5.28,2.95,-7.07,0.1,-0.11,0.04,2
1676015962.152549,-5.4,2.9,-7.06,0.1,-0.08,0.01,2
1676015962.2169704,-5.79,3.02,-6.99,0.08,-0.11,0.02,2
1676015962.2496605,-5.62,3.0,-7.07,0.09,-0.14,0.01,2
1676015962.2957544,-5.56,3.15,-6.99,0.07,-0.14,-0.02,2
1676015962.3387184,-5.21,2.8,-7.06,0.03,-0.14,0.02,2
1676015962.3636136,-5.29,2.68,-7.13,0.05,-0.1,-0.01,2
1676015962.395766,-5.49,2.83,-7.02,0.08,-0.11,0.07,2
1676015962.4228685,-5.87,2.87,-7.05,0.11,-0.13,-0.01,2
1676015962.4864206,-5.68,3.12,-7.01,0.07,-0.14,-0.02,2
1676015962.5144308,-5.41,3.09,-6.97,0.07,-0.14,-0.01,2
1676015962.539213,-5.63,2.82,-7.0,0.08,-0.11,-0.02,2
1676015962.574422,-5.6,2.92,-7.03,0.06,-0.14,0.01,2
1676015962.6028764,-5.8,2.9,-7.05,0.05,-0.13,0.02,2
1676015962.630769,-5.57,2.85,-7.12,0.07,-0.14,-0.0,2
1676015962.6567698,-5.5,2.96,-7.05,0.08,-0.15,0.03,2
1676015962.685094,-5.56,2.9,-7.06,0.07,-0.12,0.03,2
1676015962.719982,-5.58,2.96,-7.03,0.04,-0.15,0.03,2
1676015962.747583,-5.6,3.01,-7.13,0.04,-0.17,0.04,2
1676015962.79622,-5.61,2.71,-7.08,0.06,-0.15,0.02,2
1676015962.819456,-5.54,2.6,-7.07,0.07,-0.14,0.01,2
1676015962.8438537,-5.32,2.92,-6.98,0.05,-0.14,0.03,2
1676015962.865678,-5.32,2.74,-7.07,0.05,-0.11,-0.0,2
1676015962.8879433,-5.28,2.49,-7.1,0.09,-0.06,-0.03,2
1676015962.9166834,-5.37,2.74,-7.02,0.12,-0.05,-0.01,2
1676015962.961771,-5.64,2.89,-6.92,0.11,-0.07,0.05,2
1676015962.9868946,-5.94,3.01,-6.92,0.1,-0.1,0.06,2
1676015963.0129037,-5.65,3.01,-6.96,0.08,-0.14,-0.01,2
1676015963.044752,-5.6,3.05,-6.94,0.06,-0.12,0.03,2
1676015963.0936437,-5.58,2.8,-6.97,0.07,-0.14,0.05,2
1676015963.1201234,-5.67,2.88,-7.02,0.08,-0.13,0.01,2
1676015963.145218,-5.71,3.05,-6.9,0.05,-0.13,0.04,2
1676015963.1752005,-5.63,2.9,-6.96,0.02,-0.16,0.03,2
1676015963.2014155,-5.51,2.71,-7.02,0.05,-0.13,-0.01,2
1676015963.2287226,-5.49,2.73,-7.06,0.07,-0.14,0.02,2
1676015963.266746,-5.57,2.88,-6.98,0.05,-0.14,0.07,2
1676015963.3000407,-5.89,2.87,-7.02,0.07,-0.13,0.01,2
1676015963.3346796,-5.67,2.82,-6.99,0.06,-0.16,0.0,2
1676015963.3700137,-5.51,3.01,-7.0,0.06,-0.14,-0.02,2
1676015963.4326825,-5.45,2.72,-6.93,0.04,-0.15,0.06,2
1676015963.471502,-5.71,2.65,-7.02,0.06,-0.12,0.02,2
1676015963.4989915,-5.49,2.88,-6.99,0.08,-0.15,0.03,2
1676015963.5596323,-5.86,2.86,-6.98,0.08,-0.11,0.01,2
1676015963.5867157,-5.73,2.88,-6.92,0.06,-0.12,-0.0,2
1676015963.614341,-5.56,2.8,-7.01,0.08,-0.14,-0.0,2
1676015963.6433766,-5.58,2.79,-7.1,0.06,-0.13,0.02,2
1676015963.6765883,-5.55,2.84,-7.05,0.07,-0.13,0.03,2
1676015963.701,-5.68,2.7,-7.02,0.04,-0.14,0.02,2
1676015963.726853,-5.67,2.8,-6.97,0.07,-0.13,0.0,2
1676015963.7509425,-5.71,2.83,-6.92,0.05,-0.13,0.01,2
1676015963.784819,-5.61,2.77,-7.01,0.06,-0.14,0.04,2
1676015963.8106394,-5.44,2.94,-7.01,0.06,-0.14,0.07,2
1676015963.8420348,-5.47,2.76,-6.99,0.07,-0.11,0.08,2
1676015963.873572,-5.82,2.86,-6.96,0.05,-0.15,0.05,2
1676015963.901476,-5.59,2.72,-6.97,0.07,-0.13,-0.02,2
1676015963.9267972,-5.52,2.85,-6.89,0.08,-0.12,-0.01,2
1676015964.177826,-5.76,2.97,-6.88,0.06,-0.15,0.05,2
1676015964.2057338,-5.75,2.72,-7.04,0.06,-0.13,0.02,2
1676015964.230636,-5.77,2.79,-6.97,0.07,-0.16,-0.01,2
1676015964.3002098,-5.56,2.82,-6.96,0.06,-0.16,0.01,2
1676015964.3359358,-5.57,2.9,-6.97,0.07,-0.14,0.03,2
1676015964.3706565,-5.57,2.76,-7.01,0.05,-0.14,0.03,2
1676015964.4008746,-5.56,2.85,-6.92,0.08,-0.12,-0.03,2
1676015964.4371655,-5.72,2.81,-6.89,0.07,-0.11,-0.01,2
1676015964.4670632,-5.45,2.77,-6.88,0.06,-0.13,0.07,2
1676015964.4987538,-5.63,2.9,-6.92,0.09,-0.11,-0.01,2
1676015964.531229,-5.82,2.92,-6.91,0.08,-0.12,0.02,2
1676015964.5599103,-5.7,2.97,-6.9,0.07,-0.13,0.02,2
1676015964.5877564,-5.89,2.82,-7.15,0.06,-0.12,0.02,2
1676015964.6143117,-5.92,2.95,-6.94,0.06,-0.12,-0.01,2
1676015964.6487904,-5.55,2.99,-6.95,0.05,-0.17,0.03,2
1676015964.6801395,-5.54,2.91,-6.98,0.04,-0.16,0.03,2
1676015964.708683,-5.74,2.74,-7.0,0.04,-0.14,-0.01,2
1676015965.01528,-5.38,2.67,-6.96,0.07,-0.15,0.01,2
1676015965.0678864,-5.15,2.74,-6.82,0.08,-0.12,0.03,2
1676015965.0889864,-2.76,1.45,-3.74,0.4,2.3,0.28,2
1676015965.1148152,-6.1,0.84,-2.17,0.68,2.54,0.63,2
1676015965.1376762,-5.68,1.12,-1.21,0.9,2.74,0.5,2
1676015965.1650395,-6.03,1.81,-0.53,0.89,2.8,0.64,2
1676015965.193158,-5.12,0.86,1.25,1.09,3.43,0.71,2
1676015965.2255683,-8.09,0.56,2.92,1.38,4.06,0.81,2
1676015965.2527075,-7.02,-0.48,6.02,1.94,4.36,1.38,2
1676015965.2752187,-6.44,-2.9,10.47,2.58,4.36,1.54,2
1676015965.306096,-18.6,3.69,13.3,2.61,4.36,0.97,2
1676015965.373501,-19.61,7.45,11.8,1.88,4.36,0.66,2
1676015965.404094,-19.61,4.7,8.49,0.22,1.58,0.06,2
1676015965.4319785,-7.9,-0.49,6.03,-0.19,-0.59,-0.14,2
1676015965.4597278,-7.53,-0.35,5.6,0.05,-0.13,-0.1,2
1676015965.4884822,-10.65,1.72,5.32,0.13,-0.18,-0.09,2
1676015965.518471,-8.73,0.72,5.14,0.07,-0.32,-0.16,2
1676015965.5581858,-8.36,1.01,5.24,0.07,-0.4,-0.1,2
1676015965.58769,-7.56,0.94,5.56,0.19,-0.29,-0.03,2
1676015965.613447,-7.92,1.61,5.78,0.12,-0.22,-0.01,2
1676015965.6423848,-8.03,1.66,5.74,0.06,-0.17,-0.06,2
1676015965.673833,-7.9,1.22,5.58,-0.02,-0.12,-0.02,2
1676015965.6992347,-8.22,0.74,5.46,0.01,-0.09,-0.01,2
1676015965.7361195,-8.43,0.74,5.58,0.08,-0.08,0.01,2
1676015965.762966,-8.47,1.03,5.62,0.09,-0.09,-0.0,2
1676015965.931455,-8.59,1.07,5.64,0.05,-0.15,-0.03,2
1676015965.9554572,-8.37,1.22,5.63,0.08,-0.12,0.0,2
1676015965.9900987,-8.31,1.27,5.61,0.03,-0.12,-0.01,2
1676015966.0189755,-8.2,1.06,5.55,0.02,-0.11,-0.05,2
1676015966.052421,-8.1,1.09,5.49,0.11,-0.14,0.06,2
1676015966.150911,-8.08,1.4,5.67,0.09,-0.11,0.03,2
1676015966.177519,-8.44,1.12,5.56,0.03,-0.1,0.02,2
1676015966.2041967,-8.14,1.32,5.63,0.1,-0.15,0.03,2
1676015966.2380686,-8.17,1.22,5.62,0.06,-0.08,-0.01,2
1676015966.263482,-8.5,0.96,5.62,0.06,-0.09,-0.0,2
1676015966.3042245,-8.5,1.14,5.71,0.07,-0.15,0.04,2
1676015966.3407464,-8.17,1.12,5.66,0.06,-0.13,-0.01,2
1676015966.4077,-8.36,1.01,5.59,0.09,-0.15,0.02,2
1676015966.4407752,-7.97,1.2,5.67,0.09,-0.14,0.01,2
1676015966.4743705,-8.41,1.09,5.65,0.06,-0.13,0.03,2
1676015966.5337987,-8.39,1.02,5.6,0.05,-0.13,-0.01,2
1676015966.564977,-8.28,1.04,5.7,0.09,-0.17,0.03,2
1676015966.5886817,-8.32,1.19,5.61,0.03,-0.12,-0.01,2
1676015966.6141362,-8.43,0.97,5.55,0.05,-0.18,0.04,2
1676015966.6447504,-8.05,1.08,5.53,0.06,-0.16,0.02,2
1676015966.712438,-8.05,1.1,5.57,0.04,-0.13,0.0,2
1676015966.7421565,-8.39,0.96,5.55,0.09,-0.12,0.03,2
1676015966.772234,-8.45,1.07,5.52,0.04,-0.17,0.0,2
1676015966.796027,-8.29,1.02,5.67,0.08,-0.17,0.02,2
1676015966.8192234,-8.22,1.18,5.59,0.09,-0.17,0.01,2
1676015966.8504715,-8.23,1.33,5.6,0.06,-0.17,0.02,2
1676015966.8747928,-8.15,1.04,5.54,0.04,-0.16,0.01,2
1676015966.902664,-8.02,1.0,5.6,0.05,-0.14,0.03,2
1676015966.9261055,-8.29,1.04,5.51,0.07,-0.14,0.03,2
1676015966.9530208,-8.35,0.97,5.54,0.05,-0.15,0.01,2
1676015967.0156434,-8.17,0.9,5.55,0.07,-0.16,0.02,2
1676015967.0467997,-8.32,1.1,5.59,0.09,-0.13,0.03,2
1676015967.073521,-8.31,1.06,5.63,0.06,-0.17,0.01,2
1676015967.10086,-8.21,1.02,5.57,0.07,-0.12,-0.01,2
1676015967.1245854,-8.49,0.91,5.5,0.06,-0.14,-0.02,2
1676015967.1501,-8.25,1.07,5.49,0.08,-0.19,0.03,2
1676015967.180528,-8.11,1.19,5.59,0.08,-0.16,0.03,2
1676015967.213246,-8.46,1.17,5.62,0.03,-0.11,-0.04,2
1676015967.2400014,-8.37,0.87,5.46,0.05,-0.17,-0.02,2
1676015967.2699797,-8.26,1.0,5.49,0.05,-0.18,0.02,2
1677737905.137396,0.8,9.75,1.08,0.07,-0.13,0.01,4
1677737905.168206,0.75,9.84,1.19,0.07,-0.14,0.02,4
1677737905.1929667,0.78,9.8,1.18,0.06,-0.13,0.01,4
1677737905.2170038,0.85,9.8,1.2,0.07,-0.13,-0.01,4
1677737905.2417033,0.77,9.8,1.2,0.05,-0.14,0.01,4
1677737905.2651362,0.9,9.81,1.2,0.06,-0.15,0.02,4
1677737905.2926056,0.8,9.79,1.1,0.08,-0.13,0.02,4
1677737905.3228426,0.84,9.91,1.19,0.07,-0.13,0.01,4
1677737905.3467536,0.75,9.97,1.21,0.06,-0.13,0.01,4
1677737905.3704252,0.79,9.82,1.16,0.06,-0.13,0.01,4
1677737905.4004345,0.76,9.77,1.17,0.05,-0.13,0.01,4
1677737905.4245107,0.83,9.77,1.13,0.05,-0.13,0.01,4
1677737905.4501328,0.9,9.8,1.17,0.07,-0.13,0.0,4
1677737905.4779136,0.85,9.82,1.23,0.07,-0.13,-0.0,4
1677737905.5025816,0.77,9.73,1.11,0.07,-0.13,0.02,4
1677737905.5262835,0.71,9.8,1.18,0.08,-0.12,0.01,4
1677737905.5502648,0.7,9.8,1.15,0.1,-0.13,0.02,4
1677737905.5721931,0.77,10.05,1.3,0.09,-0.13,0.01,4
1677737905.599841,0.77,9.95,1.22,0.07,-0.14,-0.01,4
1677737905.6247408,1.36,9.59,1.51,0.08,-0.05,0.04,4
1677737905.649112,1.31,9.76,1.12,0.07,-0.1,0.09,4
1677737905.6718764,0.89,9.49,1.07,0.1,-0.07,0.03,4
1677737905.7014654,0.81,9.89,1.33,0.12,-0.05,0.03,4
1677737905.72888,0.47,9.82,1.2,0.09,-0.06,0.06,4
1677737905.7565818,0.61,9.71,1.08,0.09,-0.1,0.03,4
1677737905.7854245,1.61,9.56,0.98,0.06,-0.15,0.26,4
1677737905.8129966,1.77,9.36,1.05,0.15,-0.03,0.41,4
1677737905.8392546,0.81,10.25,1.41,0.24,0.16,0.38,4
1677737905.8645594,5.59,10.85,0.72,0.05,0.57,0.67,4
1677737905.8894289,3.95,10.09,1.18,-0.32,1.12,0.4,4
1677737905.9161372,4.19,8.36,1.0,-0.18,1.74,0.37,4
1677737905.9401965,1.22,5.18,1.23,0.83,2.7,0.5,4
1677737905.964755,-1.99,3.88,2.22,1.62,2.84,0.69,4
1677737905.9919145,-19.61,19.61,6.63,-0.44,-4.36,-1.11,4
1677737906.018844,-18.3,19.61,14.57,-2.76,-4.36,-0.29,4
1677737906.048773,-9.38,6.45,14.27,-3.01,-4.36,0.4,4
1677737906.0708745,1.71,9.95,15.54,-2.23,-4.36,-2.48,4
1677737906.0949516,18.19,8.12,9.65,-2.23,-4.36,-4.36,4
1677737906.1234224,19.61,3.47,4.17,-1.91,-1.93,-3.17,4
1677737906.1461213,15.92,3.36,1.05,-0.91,-0.25,-1.68,4
1677737906.1670823,16.49,2.57,-0.99,-0.47,0.82,-0.24,4
1677737906.1967306,17.02,0.17,-1.83,0.2,2.13,0.3,4
1677737906.2252502,13.77,-0.14,-1.47,1.41,3.63,0.85,4
1677737906.2609727,3.64,4.62,1.1,2.51,4.36,1.21,4
1677737906.28309,-1.34,10.01,3.38,2.97,4.3,0.88,4
1677737906.3132925,-2.48,14.55,1.87,1.43,2.72,1.1,4
1677737906.3440847,0.28,10.41,0.8,0.85,2.29,1.33,4
1677737906.372032,-3.45,9.01,0.46,0.95,2.04,0.85,4
1677737906.401242,-3.45,11.21,0.58,0.91,1.17,0.23,4
1677737906.4214106,-0.62,9.93,0.72,0.69,0.79,-0.08,4
1677737906.447469,-2.14,11.94,1.53,0.57,0.64,-0.25,4
1677737906.469225,-0.57,10.58,0.83,0.1,0.17,-0.1,4
1677737906.493236,0.62,9.28,0.63,0.15,0.17,0.0,4
1677737906.517365,1.1,9.5,0.61,0.4,0.36,0.07,4
1677737906.5485067,-0.24,10.48,1.15,0.45,0.45,0.16,4
1677737906.5707026,-0.74,10.76,1.25,0.39,0.35,0.2,4
1677737906.592696,-0.43,9.99,0.98,0.26,0.06,0.28,4
1677737906.614056,0.1,9.76,1.02,0.35,0.1,0.19,4
1677737906.6473958,0.1,10.02,1.21,0.34,0.19,0.11,4
1677737906.6748326,-0.07,10.1,1.25,0.33,0.21,0.11,4
1677737906.6968496,-0.55,10.0,1.1,0.2,0.03,0.07,4
1677737906.7528815,-0.12,9.85,1.06,0.17,-0.04,0.04,4
1677737906.787825,0.34,9.67,1.13,0.17,-0.05,0.02,4
1677737906.8120792,-0.11,9.94,1.18,0.15,0.04,0.0,4
1677737906.8431602,0.28,9.79,1.25,0.16,-0.03,0.02,4
1677737906.8727095,0.19,9.81,1.3,0.15,-0.02,0.03,4
1677737906.899064,0.06,10.16,1.44,0.15,-0.04,0.03,4
1677737906.9225988,0.12,10.03,1.44,0.13,-0.06,0.05,4
1677737906.9518168,0.11,9.92,1.41,0.12,-0.07,0.04,4
1677737906.9732938,-0.03,10.01,1.49,0.11,-0.07,0.03,4
1677737906.9982724,0.1,9.92,1.39,0.07,-0.1,0.01,4
1677737907.0273397,0.03,9.82,1.37,0.08,-0.12,0.01,4
1677737907.062508,0.28,9.65,1.37,0.09,-0.13,0.01,4
1677737907.096532,0.17,9.89,1.41,0.09,-0.11,0.02,4
1677737907.130881,0.31,9.77,1.39,0.06,-0.15,0.02,4
1677737907.1648786,0.32,9.51,1.19,0.07,-0.12,-0.0,4
1677737907.1974218,0.28,9.72,1.24,0.12,-0.1,0.02,4
1677737907.2325218,0.22,9.86,1.33,0.12,-0.1,0.04,4
1677737907.2621405,0.13,10.29,1.48,0.1,-0.11,-0.03,4
1677737907.284966,0.27,10.26,1.53,0.05,-0.12,-0.03,4
1677737907.3109865,0.42,10.13,1.59,0.02,-0.13,0.02,4
1677737907.3343897,0.41,9.79,1.35,-0.01,-0.13,0.06,4
1677737907.357554,0.45,9.55,1.24,0.06,-0.09,0.03,4
1677737907.380078,0.44,9.69,1.27,0.06,-0.08,0.02,4
1677737907.406112,0.38,9.84,1.41,0.07,-0.09,0.03,4
1677737907.4424615,0.31,9.8,1.37,0.05,-0.07,0.05,4
1677737907.4725394,0.06,9.65,1.33,0.07,-0.07,0.03,4
1677737907.498989,0.13,9.8,1.37,0.08,-0.09,0.01,4
1677737907.5214744,0.11,9.78,1.44,0.07,-0.1,0.02,4
1677737907.5448604,0.17,9.8,1.42,0.07,-0.11,0.02,4
1677737907.5701892,0.09,9.81,1.43,0.07,-0.1,0.01,4
1677737907.6068714,0.12,9.87,1.44,0.07,-0.1,0.01,4
1677737907.6444962,0.03,9.69,1.36,0.08,-0.11,-0.01,4
1677737907.6869712,0.25,9.78,1.41,0.08,-0.13,0.0,4
1677737907.7091167,0.26,9.79,1.31,0.07,-0.13,0.02,4
1677737907.7329495,0.2,9.6,1.32,0.08,-0.14,0.03,4
1677736743.569266,0.98,9.79,-0.49,0.08,-0.12,-0.0,3
1677736743.59611,0.78,9.91,-0.37,0.06,-0.14,0.02,3
1677736743.6290848,0.88,9.87,-0.4,0.05,-0.14,0.01,3
1677736743.679906,0.97,9.84,-0.43,0.04,-0.13,-0.01,3
1677736743.7065327,0.99,9.67,-0.59,0.04,-0.14,0.04,3
1677736743.735244,0.79,9.84,-0.43,0.07,-0.11,0.0,3
1677736743.756064,1.05,9.79,-0.46,0.05,-0.13,0.0,3
1677736743.7815497,0.89,9.88,-0.47,0.04,-0.14,0.01,3
1677736743.8055832,0.88,9.68,-0.57,0.06,-0.14,0.03,3
